image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000277_04401_d_0000560,70,50-100,604,48,55,58,58,3,0,42,0,60,0,34,22,34,31,2,2
0000277_04601_d_0000561,95,50-100,566,56,67,71,71,4,0,40,0,58,0,63,38,30,27,2,2
0000277_05001_d_0000562,97,50-100,646,58,71,75,76,5,0,41,0,76,0,61,36,35,34,1,1
0000280_00001_d_0000612,87,50-100,786,44,62,72,73,11,1,37,0,65,0,65,43,20,17,2,2
0000280_00201_d_0000613,47,<50,762,32,39,41,41,2,0,28,0,51,0,21,14,24,23,2,2
0000280_00401_d_0000614,59,50-100,603,35,41,45,45,4,0,25,0,48,0,35,19,22,20,2,2
0000280_00601_d_0000615,74,50-100,778,24,36,44,44,8,0,16,0,41,0,57,26,15,9,2,1
0000280_00801_d_0000616,70,50-100,807,39,51,54,56,5,0,22,0,49,0,46,31,23,19,1,1
0000280_01001_d_0000617,125,100-150,833,45,58,68,72,14,0,33,0,57,0,102,38,21,18,2,2
0000280_01201_d_0000618,134,100-150,675,46,63,73,73,10,0,35,0,55,0,97,32,34,28,3,3
0000280_01401_d_0000619,110,100-150,789,50,74,83,88,14,1,35,0,60,0,73,46,33,24,4,4
0000280_01601_d_0000620,103,100-150,631,51,75,79,79,4,0,35,0,56,0,70,46,30,26,3,3
0000280_01801_d_0000621,90,50-100,476,40,51,53,53,2,0,28,0,43,0,72,35,16,14,2,2
0000280_02001_d_0000622,66,50-100,393,50,58,58,58,0,0,29,0,38,0,44,37,21,20,1,1
0000280_02201_d_0000623,80,50-100,538,44,56,58,58,2,0,30,0,49,0,57,36,20,17,3,3
0000280_02401_d_0000624,92,50-100,433,41,47,49,49,2,0,25,0,44,0,67,27,23,18,2,2
0000280_02601_d_0000625,73,50-100,614,36,44,45,45,1,0,28,0,42,0,48,22,23,20,2,2
0000280_02801_d_0000626,55,50-100,473,41,45,46,46,1,1,30,0,47,0,31,25,20,17,4,3
0000280_03001_d_0000627,88,50-100,538,41,56,60,60,4,0,25,0,55,0,60,38,25,16,3,2
0000280_03201_d_0000628,82,50-100,544,50,56,58,58,2,0,31,0,59,0,52,28,28,26,2,2
0000280_03401_d_0000629,83,50-100,509,38,44,48,48,4,0,35,0,51,0,56,20,26,23,1,1
0000283_00401_d_0000676,6,<50,60,5,5,5,5,0,0,4,0,5,0,1,1,4,3,1,1
0000283_00601_d_0000677,9,<50,81,5,5,5,5,0,0,4,0,6,0,7,3,2,2,0,0
0000283_00801_d_0000678,8,<50,39,2,2,2,2,0,0,2,0,3,0,7,1,1,1,0,0
0000283_01001_d_0000679,4,<50,30,4,4,4,4,0,0,4,0,4,0,0,0,3,3,1,1
0000287_00001_d_0000759,52,50-100,635,36,41,44,44,3,0,22,0,32,0,37,27,13,12,2,2
0000287_00201_d_0000760,51,50-100,493,37,42,43,43,1,0,26,0,36,0,27,20,22,20,2,2
0000287_00401_d_0000761,44,<50,520,34,37,37,37,0,0,26,0,39,0,22,15,18,18,4,4
0000287_00601_d_0000762,93,50-100,471,39,47,50,50,3,0,26,0,37,0,72,28,17,15,4,4
0000287_00801_d_0000763,58,50-100,575,41,47,52,52,5,0,22,0,51,0,34,24,19,18,5,5
0000287_01001_d_0000764,71,50-100,507,38,48,51,51,3,0,23,0,49,0,49,27,19,18,3,3
0000287_01201_d_0000765,68,50-100,763,39,50,50,51,1,0,28,0,50,0,45,29,20,18,3,3
0000287_01401_d_0000766,68,50-100,482,45,50,52,52,2,0,31,0,50,0,46,29,21,20,1,1
0000287_01601_d_0000767,74,50-100,541,36,46,46,46,0,0,26,0,41,0,58,31,16,15,0,0
0000287_01801_d_0000768,56,50-100,483,37,42,45,45,3,0,26,0,49,0,39,27,17,15,0,0
0000287_02001_d_0000769,44,<50,425,34,38,39,39,1,1,32,0,45,0,28,22,14,14,2,2
0000287_02201_d_0000770,27,<50,348,17,19,19,19,0,0,11,0,18,0,15,7,11,11,1,1
0000287_02401_d_0000771,18,<50,177,16,16,16,16,0,0,10,0,17,0,6,4,9,9,3,3
0000287_02601_d_0000772,44,<50,565,22,27,31,31,4,0,17,0,32,0,24,13,20,14,0,0
0000287_02801_d_0000773,60,50-100,1000,29,40,46,46,6,0,24,0,52,0,32,17,27,22,1,1
0000287_03001_d_0000774,18,<50,436,14,14,15,15,1,0,10,0,15,0,4,0,13,13,1,1
0000287_03401_d_0000776,56,50-100,614,41,46,46,46,0,0,30,0,47,0,12,5,43,40,1,1
0000287_04601_d_0000780,88,50-100,550,46,52,55,55,3,0,35,0,52,0,51,15,37,37,0,0
0000287_04801_d_0000781,53,50-100,922,31,34,36,36,2,0,18,0,41,0,25,7,27,26,1,1
0000287_05001_d_0000782,62,50-100,560,27,33,36,36,3,0,20,0,34,0,36,7,25,25,1,1
0000289_00001_d_0000811,41,<50,462,26,31,31,31,0,0,19,0,31,0,22,12,18,18,1,1
0000289_00201_d_0000812,43,<50,501,28,33,35,35,2,1,18,0,30,0,20,12,21,19,2,2
0000289_00401_d_0000813,53,50-100,721,35,40,43,43,3,0,24,0,42,0,20,12,26,22,7,6
0000289_00601_d_0000814,43,<50,735,25,30,31,32,2,0,26,0,44,0,12,4,29,24,2,2
0000289_00801_d_0000815,39,<50,758,25,30,32,32,2,0,17,0,26,0,11,8,26,20,2,2
0000289_01001_d_0000816,33,<50,561,24,27,28,28,1,0,13,0,24,0,7,5,24,20,2,2
0000289_01201_d_0000817,43,<50,656,22,29,31,32,3,0,13,0,25,0,18,11,24,17,1,1
0000289_01401_d_0000818,39,<50,624,33,39,39,39,0,0,17,0,37,0,9,9,25,25,5,5
0000289_01601_d_0000819,44,<50,642,32,36,37,39,3,0,18,0,30,0,20,14,21,19,3,3
0000289_02001_d_0000821,43,<50,425,32,37,38,38,1,0,23,0,32,0,17,12,24,23,2,2
0000289_02201_d_0000822,29,<50,318,24,27,27,27,0,0,7,0,24,0,7,6,13,12,9,9
0000289_02401_d_0000823,49,<50,494,35,39,39,39,0,0,28,0,40,0,32,23,16,15,1,1
0000289_02601_d_0000824,58,50-100,612,37,45,48,48,3,0,25,0,38,0,34,23,24,22,0,0
0000289_03001_d_0000826,61,50-100,747,37,46,49,49,3,0,28,0,40,0,32,20,28,25,1,1
0000289_03201_d_0000827,80,50-100,800,37,44,49,53,9,1,22,0,42,0,43,18,34,24,3,2
0000289_03401_d_0000828,54,50-100,732,36,38,41,41,3,0,23,0,39,0,31,19,19,15,4,4
0000289_03601_d_0000829,77,50-100,822,24,37,40,42,5,0,15,0,32,0,52,19,23,17,2,1
0000289_03801_d_0000830,100,100-150,969,35,47,58,62,15,3,16,0,30,0,74,29,23,15,3,3
0000289_04001_d_0000831,80,50-100,932,29,44,54,55,11,0,28,0,51,0,61,27,17,15,2,2
0000289_04201_d_0000832,88,50-100,889,45,62,67,69,7,0,29,0,71,0,72,46,15,15,1,1
0000289_04401_d_0000833,100,100-150,982,53,76,84,86,10,1,43,0,109,0,66,47,30,25,4,4
0000289_04601_d_0000834,93,50-100,1000,59,77,86,88,11,1,42,0,83,0,38,26,54,50,1,1
0000289_04801_d_0000835,71,50-100,872,43,49,53,57,8,0,32,0,54,0,40,19,30,29,1,1
0000289_05001_d_0000836,65,50-100,1000,48,54,59,60,6,0,31,0,72,0,27,18,35,33,3,3
0000289_05201_d_0000837,79,50-100,1000,38,53,59,64,11,2,32,0,71,0,41,17,35,33,3,3
0000289_05401_d_0000838,81,50-100,1000,42,50,59,62,12,0,31,0,63,0,32,9,44,37,5,4
0000289_05601_d_0000839,107,100-150,1000,53,68,77,80,12,0,33,0,73,0,72,38,32,27,3,3
0000289_05801_d_0000840,78,50-100,1000,44,52,57,60,8,0,29,0,56,0,49,25,26,24,3,3
0000289_06001_d_0000841,80,50-100,954,46,55,63,63,8,0,28,0,51,0,45,25,33,28,2,2
0000289_06201_d_0000842,79,50-100,929,49,54,63,66,12,1,37,0,60,0,39,20,38,32,2,2
0000289_06401_d_0000843,79,50-100,784,37,49,55,59,10,0,30,0,48,0,51,23,24,22,4,4
0000289_06601_d_0000844,88,50-100,723,47,56,61,63,7,0,32,0,50,0,51,26,34,27,3,3
0000289_06801_d_0000845,98,50-100,1000,47,57,65,67,10,0,33,0,51,0,78,37,20,20,0,0
0000289_07001_d_0000846,74,50-100,388,32,43,43,43,0,0,17,0,29,0,45,15,29,28,0,0
0000289_07201_d_0000847,40,<50,1000,27,34,36,37,3,0,27,0,53,0,18,13,22,21,0,0
0000290_04001_d_0000867,79,50-100,679,51,65,68,68,3,0,38,0,56,0,47,33,32,32,0,0
0000291_00001_d_0000868,178,150-300,1000,43,70,88,96,26,1,18,0,54,0,155,53,23,17,0,0
0000291_00201_d_0000869,113,100-150,1000,44,64,78,83,19,1,18,0,45,0,89,42,24,22,0,0
0000291_00401_d_0000870,166,150-300,1000,50,81,94,98,17,0,29,0,74,0,139,56,27,25,0,0
0000291_00601_d_0000871,120,100-150,1000,49,78,93,94,16,1,42,0,91,0,63,26,53,48,4,4
0000291_01001_d_0000873,159,150-300,1000,58,82,101,109,27,0,34,0,82,0,122,48,36,33,1,1
0000291_01201_d_0000874,212,150-300,1000,59,104,129,151,47,0,42,0,110,0,135,44,76,59,1,1
0000291_01401_d_0000875,154,150-300,1000,60,87,100,112,25,1,29,0,89,0,114,51,39,35,1,1
0000291_01601_d_0000876,87,50-100,981,49,72,75,78,6,0,43,0,85,0,37,28,43,37,7,7
0000291_01801_d_0000877,113,100-150,1000,59,85,93,99,14,0,50,0,107,0,50,28,56,50,7,7
0000291_02001_d_0000878,172,150-300,1000,64,104,130,141,37,0,53,0,106,0,87,37,81,63,4,4
0000291_02201_d_0000879,149,100-150,1000,63,100,116,126,26,0,43,0,88,0,77,45,70,53,2,2
0000291_02601_d_0000881,178,150-300,1000,69,110,132,148,38,2,44,0,93,0,109,57,68,52,1,1
0000291_03201_d_0000884,229,150-300,1000,66,120,156,171,51,3,40,0,93,0,170,69,58,50,1,1
0000291_03401_d_0000885,187,150-300,1000,65,122,150,162,40,4,44,0,77,0,109,59,71,56,7,7
0000291_03601_d_0000886,112,100-150,1000,47,78,88,99,21,0,35,0,80,0,49,33,58,41,5,4
0000291_03801_d_0000887,191,150-300,1000,58,99,132,153,54,0,21,0,56,0,124,43,66,55,1,1
0000291_04001_d_0000888,108,100-150,1000,63,87,100,102,15,0,42,0,100,0,44,30,61,54,3,3
0000291_04201_d_0000889,111,100-150,1000,60,87,98,100,13,1,50,0,100,0,47,32,60,51,4,4
0000291_04401_d_0000890,126,100-150,1000,57,94,104,113,19,1,45,0,111,0,53,33,70,58,3,3
0000291_05001_d_0000892,135,100-150,1000,65,97,112,120,23,0,53,0,109,0,72,39,61,56,2,2
0000291_05201_d_0000893,207,150-300,1000,69,129,153,167,38,1,54,0,113,0,143,77,62,50,2,2
0000293_03601_d_0000940,117,100-150,691,51,73,82,84,11,0,39,0,66,0,94,51,23,22,0,0
0000295_00000_d_0000021,130,100-150,551,51,65,68,68,3,0,28,0,41,0,116,52,13,12,1,1
0000295_00200_d_0000022,78,50-100,658,56,63,63,63,0,0,41,0,66,0,53,39,23,22,2,2
0000295_00600_d_0000024,186,150-300,929,61,79,87,92,13,0,39,0,61,0,166,60,18,17,2,2
0000295_00800_d_0000025,147,100-150,745,61,86,97,98,12,2,41,0,67,0,121,61,23,22,3,3
0000295_01000_d_0000026,251,150-300,732,64,88,103,106,18,0,49,0,72,0,226,65,23,22,2,1
0000295_01200_d_0000027,200,150-300,831,61,96,109,117,21,1,30,0,54,0,182,80,18,16,0,0
0000295_01400_d_0000028,189,150-300,884,66,90,108,115,25,0,35,0,72,0,172,75,17,15,0,0
0000295_01600_d_0000029,138,100-150,1000,67,93,108,116,23,0,42,0,76,0,105,62,32,30,1,1
0000295_01800_d_0000030,306,>=300,1000,78,127,142,154,27,1,47,0,80,0,269,91,37,36,0,0
0000295_02000_d_0000031,311,>=300,1000,83,132,159,175,43,2,50,0,104,0,261,84,50,48,0,0
0000295_02200_d_0000032,193,150-300,1000,76,122,142,149,27,2,52,0,86,0,134,67,58,54,1,1
0000295_02400_d_0000033,317,>=300,1000,70,123,165,192,69,2,40,0,78,0,280,91,35,30,2,2
0000295_02900_d_0000034,212,150-300,852,77,126,138,146,20,0,53,0,85,0,172,89,36,33,4,4
0000296_00601_d_0000038,91,50-100,585,54,68,72,72,4,1,39,0,54,0,56,33,27,27,8,8
0000296_01001_d_0000040,181,150-300,798,79,107,119,124,17,1,56,0,76,0,128,56,46,44,7,7
0000300_03201_d_0000154,66,50-100,670,40,53,57,57,4,0,34,0,61,0,40,27,25,25,1,1
0000301_00001_d_0000156,96,50-100,986,52,64,72,74,10,0,30,0,78,0,65,36,26,23,5,5
0000301_00201_d_0000157,90,50-100,819,49,60,63,63,3,0,43,0,59,0,52,24,33,31,5,5
0000301_01001_d_0000161,64,50-100,561,35,43,49,49,6,0,25,0,45,0,48,27,14,14,2,2
0000301_01201_d_0000162,61,50-100,720,37,42,47,48,6,0,29,0,46,0,40,22,18,17,3,3
0000303_03401_d_0000200,82,50-100,775,42,52,56,56,4,0,22,0,44,0,64,35,18,17,0,0
0000308_04401_d_0000327,98,50-100,724,63,71,81,84,13,0,46,0,69,0,68,42,27,26,3,3
0000312_00001_d_0000414,112,100-150,760,67,87,96,98,11,1,54,0,80,0,59,38,51,47,2,2
0000312_00201_d_0000415,108,100-150,704,61,89,97,99,10,0,54,0,87,0,56,40,44,42,8,7
0000312_00601_d_0000417,59,50-100,526,42,48,49,49,1,0,32,0,54,0,30,19,24,24,5,5
0000312_01001_d_0000419,80,50-100,653,51,66,69,70,4,0,43,0,85,0,42,28,28,28,10,10
0000312_01201_d_0000420,82,50-100,608,51,68,74,74,6,0,47,0,83,0,44,32,30,28,8,8
0000312_02201_d_0000425,78,50-100,508,49,58,62,62,4,0,39,0,83,0,41,22,36,35,1,1
0000312_02401_d_0000426,80,50-100,500,49,57,61,61,4,0,39,0,70,0,42,21,33,31,5,5
0000312_04201_d_0000435,80,50-100,412,52,66,68,68,2,0,36,0,53,0,50,36,29,29,1,1
0000313_06401_d_0000468,91,50-100,849,34,42,48,53,11,1,22,0,44,0,85,36,6,6,0,0
0000313_06601_d_0000469,165,150-300,1000,50,66,74,79,13,0,32,0,59,0,156,60,9,6,0,0
0000313_07001_d_0000471,5,<50,368,4,4,4,4,0,0,1,0,5,0,4,3,1,1,0,0
0000315_01601_d_0000509,98,50-100,613,49,65,67,67,2,0,34,0,46,0,82,50,16,15,0,0
0000316_00001_d_0000519,69,50-100,562,25,33,38,38,5,0,11,0,23,0,61,31,8,2,0,0
0000316_00201_d_0000520,54,50-100,437,23,30,32,32,2,0,14,0,28,0,37,24,17,6,0,0
0000316_00401_d_0000521,23,<50,454,10,12,13,13,1,0,6,0,12,0,11,3,11,8,1,1
0000316_00601_d_0000522,35,<50,549,17,19,22,22,3,0,9,0,22,0,29,14,6,5,0,0
0000316_00801_d_0000523,27,<50,631,17,19,19,19,0,0,14,0,35,0,22,14,5,5,0,0
0000316_01001_d_0000524,18,<50,378,12,13,13,13,0,0,2,0,7,0,14,12,4,1,0,0
0000316_01201_d_0000525,43,<50,732,36,37,38,38,1,0,21,0,39,0,25,22,18,15,0,0
0000316_01401_d_0000526,34,<50,563,27,29,30,30,1,0,26,0,41,0,19,16,14,12,1,1
0000316_01601_d_0000527,29,<50,575,23,26,27,27,1,0,20,0,33,0,17,15,11,10,1,1
0000316_01801_d_0000528,11,<50,133,10,10,10,10,0,0,6,0,11,0,1,1,8,7,2,2
0000316_02001_d_0000529,9,<50,638,5,6,8,8,2,0,6,0,15,0,4,3,4,3,1,0
0000316_02201_d_0000530,7,<50,69,6,6,6,6,0,0,7,0,8,0,2,1,4,4,1,1
0000323_02601_d_0000645,91,50-100,517,45,68,73,73,5,0,27,0,61,0,71,50,17,15,3,3
0000327_00001_d_0000711,70,50-100,603,43,50,52,52,2,0,33,0,47,0,46,32,23,17,1,1
0000327_00201_d_0000712,60,50-100,438,40,41,42,42,1,0,34,0,43,0,38,21,19,17,3,3
0000327_00401_d_0000713,64,50-100,388,32,41,41,41,0,0,22,0,45,0,40,18,24,23,0,0
0000327_00601_d_0000714,84,50-100,582,40,59,63,63,4,0,31,0,64,0,58,38,25,20,1,1
0000327_00801_d_0000715,84,50-100,657,59,72,77,77,5,0,48,0,84,0,57,45,24,24,3,3
0000327_01001_d_0000716,83,50-100,511,56,61,62,62,1,0,40,0,54,0,51,34,32,27,0,0
0000327_01201_d_0000717,69,50-100,507,38,45,50,50,5,1,36,0,49,0,34,18,31,23,4,4
0000327_01401_d_0000718,93,50-100,429,51,57,58,58,1,0,27,0,43,0,71,39,18,14,4,4
0000327_01801_d_0000720,62,50-100,585,38,45,46,46,1,0,26,0,43,0,45,28,17,17,0,0
0000327_02601_d_0000724,57,50-100,579,33,41,41,41,0,0,25,0,38,0,43,28,14,13,0,0
0000327_02801_d_0000725,73,50-100,774,41,50,55,55,5,0,31,0,62,0,48,28,24,21,1,1
0000327_03001_d_0000726,75,50-100,369,40,46,46,46,0,0,21,0,36,0,56,30,19,16,0,0
0000327_03201_d_0000727,110,100-150,619,37,47,54,54,7,0,20,0,35,0,88,36,21,10,1,1
0000327_03401_d_0000728,75,50-100,565,43,44,47,47,3,1,32,0,54,0,56,27,18,16,1,1
0000327_03601_d_0000729,60,50-100,559,42,54,55,55,1,0,22,0,43,0,47,41,12,12,1,1
0000327_03801_d_0000730,103,100-150,845,55,74,78,81,7,0,37,0,69,0,85,58,16,14,2,2
0000327_04001_d_0000731,136,100-150,816,56,69,74,74,5,0,33,0,66,0,117,51,18,17,1,1
0000327_04201_d_0000732,110,100-150,900,54,73,78,81,8,0,39,0,78,0,86,53,23,20,1,0
0000330_00001_d_0000800,80,50-100,912,42,49,55,55,6,0,34,0,57,0,55,27,25,22,0,0
0000330_00201_d_0000801,130,100-150,650,50,63,69,70,7,2,36,0,50,0,101,38,27,23,2,2
0000330_00401_d_0000802,112,100-150,796,57,74,80,81,7,0,32,0,59,0,88,53,22,19,2,2
0000330_00601_d_0000803,94,50-100,678,46,58,64,65,7,0,30,0,45,0,72,39,19,16,3,3
0000330_00801_d_0000804,93,50-100,525,57,66,68,68,2,0,35,0,52,0,58,33,33,31,2,2
0000330_01001_d_0000805,93,50-100,529,46,60,61,61,1,0,32,0,66,0,68,36,23,22,2,2
0000330_01201_d_0000806,110,100-150,788,49,64,72,73,9,0,28,0,56,0,80,37,27,24,3,3
0000330_01401_d_0000807,161,150-300,900,68,95,115,122,27,2,40,0,87,0,111,49,47,43,3,3
0000330_01601_d_0000808,99,50-100,503,56,63,63,63,0,0,42,0,65,0,76,40,23,23,0,0
0000330_01801_d_0000809,64,50-100,389,45,57,58,58,1,0,35,0,65,0,38,31,26,26,0,0
0000330_02001_d_0000810,57,50-100,326,42,48,48,48,0,0,32,0,48,0,35,26,21,21,1,1
0000330_02201_d_0000811,44,<50,285,38,40,40,40,0,0,27,0,56,0,26,22,15,15,3,3
0000330_02801_d_0000814,45,<50,342,35,39,39,39,0,0,27,0,56,0,28,22,15,15,2,2
0000330_03001_d_0000815,45,<50,317,34,39,39,39,0,0,25,0,45,0,28,22,14,14,3,3
0000330_03201_d_0000816,69,50-100,386,53,62,64,64,2,0,37,0,64,0,29,25,36,33,4,4
0000330_04001_d_0000820,38,<50,312,33,36,36,36,0,0,29,0,50,0,10,9,23,22,5,5
0000330_04201_d_0000821,162,150-300,868,64,97,124,129,32,2,36,0,71,0,129,69,28,23,5,5
0000330_04401_d_0000822,38,<50,264,32,32,32,32,0,0,25,0,40,0,23,17,14,14,1,1
0000330_04601_d_0000823,62,50-100,478,39,47,49,49,2,0,23,0,47,0,48,33,12,12,2,2
0000333_00001_d_0000001,68,50-100,605,35,46,54,54,8,0,16,0,30,0,35,17,33,29,0,0
0000333_01765_d_0000010,120,100-150,234,37,49,49,49,0,0,3,0,23,0,84,19,36,30,0,0
0000333_01961_d_0000011,65,50-100,359,28,36,38,38,2,0,0,0,4,0,36,15,29,21,0,0
0000333_02157_d_0000012,67,50-100,471,33,41,42,42,1,0,1,0,10,0,30,8,37,33,0,0
0000333_02353_d_0000013,70,50-100,244,30,36,36,36,0,0,5,0,13,0,41,8,29,28,0,0
0000333_02549_d_0000014,91,50-100,287,30,38,38,38,0,0,6,0,18,0,64,14,27,24,0,0
0000333_02745_d_0000015,52,50-100,326,24,28,28,28,0,0,0,0,10,0,35,12,17,16,0,0
0000333_02941_d_0000016,44,<50,265,23,27,27,27,0,0,2,0,4,0,23,9,21,18,0,0
0000333_03137_d_0000017,39,<50,353,19,26,27,27,1,0,0,0,5,0,23,10,16,16,0,0
0000333_03333_d_0000018,62,50-100,553,30,42,45,45,3,0,4,0,19,0,32,14,30,28,0,0
0000333_03529_d_0000019,95,50-100,410,42,50,52,52,2,0,5,0,21,0,55,12,40,38,0,0
0000333_03725_d_0000020,83,50-100,475,46,54,59,59,5,1,8,0,30,0,49,21,34,33,0,0
0000335_00001_d_0000043,41,<50,484,34,37,37,37,0,0,25,0,53,0,16,13,19,18,6,6
0000335_00197_d_0000044,37,<50,449,26,29,32,32,3,1,23,0,50,0,21,15,12,10,4,4
0000335_00393_d_0000045,34,<50,393,27,27,27,27,0,0,18,0,36,0,12,9,17,13,5,5
0000335_00589_d_0000046,21,<50,255,19,19,19,19,0,0,14,0,30,0,7,6,12,12,2,1
0000335_00785_d_0000047,34,<50,404,20,23,23,23,0,0,16,0,23,0,24,14,8,7,2,2
0000335_00981_d_0000048,78,50-100,526,33,36,41,41,5,0,15,0,32,0,71,31,7,5,0,0
0000335_01765_d_0000052,61,50-100,489,41,47,48,48,1,0,35,0,49,0,48,35,12,11,1,1
0000335_01961_d_0000053,69,50-100,443,48,54,55,55,1,0,36,0,55,0,53,38,15,15,1,1
0000335_02353_d_0000055,82,50-100,549,47,57,64,64,7,2,35,0,64,0,63,38,18,18,1,1
0000335_02549_d_0000056,87,50-100,527,43,55,58,58,3,0,32,0,58,0,74,42,12,12,1,1
0000335_02745_d_0000057,99,50-100,523,55,65,69,69,4,1,29,0,64,0,84,52,13,11,2,2
0000335_03137_d_0000059,103,100-150,519,44,56,57,57,1,0,32,0,55,0,79,34,23,21,1,1
0000335_03333_d_0000060,40,<50,438,37,39,39,39,0,0,31,0,55,0,18,17,19,19,3,3
0000335_03725_d_0000062,27,<50,296,24,25,25,25,0,0,23,0,34,0,4,3,17,16,6,6
0000335_03921_d_0000063,44,<50,348,40,40,40,40,0,0,36,0,52,0,9,6,31,30,4,4
0000335_04117_d_0000064,28,<50,270,26,26,26,26,0,0,24,0,30,0,7,6,15,14,6,6
0000335_04313_d_0000065,38,<50,327,32,32,32,32,0,0,29,0,45,0,17,13,18,16,3,3
0000335_05097_d_0000069,20,<50,250,18,18,18,18,0,0,13,0,26,0,8,6,7,7,5,5
0000335_05685_d_0000072,15,<50,203,14,14,14,14,0,0,10,0,18,0,1,1,9,8,5,5
0000335_06469_d_0000076,8,<50,135,8,8,8,8,0,0,8,0,9,0,4,4,2,2,2,2
0000335_06665_d_0000077,21,<50,192,20,20,20,20,0,0,20,0,32,0,3,2,13,13,5,5
0000335_06861_d_0000078,24,<50,262,22,22,22,22,0,0,20,0,33,0,10,8,9,9,5,5
0000342_00393_d_0000244,133,100-150,662,53,74,83,87,13,0,28,0,57,0,112,55,18,16,3,3
0000345_07057_d_0000345,108,100-150,565,57,80,86,86,6,2,44,0,78,0,86,58,22,22,0,0
0000346_00001_d_0000346,82,50-100,845,56,74,75,77,3,0,46,0,81,0,35,28,39,38,8,8
0000346_01961_d_0000356,71,50-100,453,45,58,62,62,4,1,34,0,60,0,44,32,26,25,1,1
0000346_02549_d_0000359,59,50-100,839,44,52,54,54,2,0,41,0,79,0,23,19,30,27,6,6
0000346_03921_d_0000366,50,50-100,393,42,43,43,43,0,0,35,0,50,0,22,15,23,23,5,5
0000346_07057_d_0000382,87,50-100,651,58,68,73,73,5,0,50,0,92,0,50,35,37,33,0,0
0000348_00589_d_0000409,34,<50,392,28,30,30,30,0,0,28,0,44,0,26,22,7,7,1,1
0000348_03333_d_0000423,15,<50,314,14,14,14,14,0,0,12,0,19,0,4,3,11,11,0,0
0000356_00589_d_0000632,121,100-150,783,65,87,95,97,10,0,46,0,85,0,92,60,26,24,3,3
0000356_01177_d_0000635,88,50-100,825,56,75,79,79,4,0,38,0,74,0,58,47,25,23,5,5
0000356_01569_d_0000637,100,100-150,990,45,62,71,73,11,1,27,0,60,0,71,34,27,26,2,2
0000356_01765_d_0000638,84,50-100,794,46,62,68,70,8,0,32,0,57,0,54,33,27,26,3,3
0000356_01961_d_0000639,111,100-150,923,45,57,67,70,13,0,28,0,57,0,83,29,24,24,4,4
0000356_02157_d_0000640,54,50-100,824,39,44,48,48,4,1,31,0,57,0,29,20,23,22,2,2
0000356_02353_d_0000641,106,100-150,811,51,65,70,73,8,0,30,0,56,0,79,40,27,25,0,0
0000356_02745_d_0000643,97,50-100,887,47,65,73,76,11,0,32,0,59,0,74,45,19,16,4,4
0000356_02941_d_0000644,108,100-150,1000,40,56,67,73,17,1,24,0,63,0,89,40,15,12,4,4
0000356_03333_d_0000646,80,50-100,1000,46,63,69,69,6,1,25,0,95,0,55,42,25,21,0,0
0000356_03529_d_0000647,81,50-100,974,52,66,68,69,3,0,29,0,75,0,50,37,29,27,2,2
0000356_03725_d_0000648,94,50-100,794,46,60,69,73,13,0,28,0,69,0,63,30,30,29,1,1
0000356_03921_d_0000649,72,50-100,985,35,47,52,53,6,1,26,0,67,0,49,25,22,21,1,1
0000356_04117_d_0000650,93,50-100,616,40,53,63,65,12,0,23,0,45,0,70,30,20,20,3,3
0000356_04313_d_0000651,99,50-100,829,45,65,73,75,10,0,27,0,51,0,73,42,25,22,1,1
0000356_04705_d_0000653,70,50-100,862,41,50,56,58,8,0,27,0,61,0,53,35,15,13,2,2
0000356_04901_d_0000654,102,100-150,840,41,57,68,73,16,0,36,0,58,0,81,37,19,18,2,2
0000356_05097_d_0000655,114,100-150,920,51,67,81,87,20,0,34,0,67,0,92,45,21,21,1,1
0000358_03333_d_0000697,93,50-100,563,44,56,60,60,4,0,28,0,42,0,74,38,18,17,1,1
0000359_00393_d_0000701,39,<50,526,28,31,32,32,1,1,23,0,43,0,25,17,14,14,0,0
0000359_00589_d_0000702,39,<50,616,27,31,34,34,3,0,28,0,53,0,19,11,18,18,2,2
0000359_00785_d_0000703,30,<50,470,27,27,27,27,0,0,25,0,40,0,8,6,18,18,4,3
0000359_00981_d_0000704,33,<50,689,25,26,29,30,4,0,29,0,44,0,6,3,24,21,3,2
0000359_01177_d_0000705,59,50-100,643,44,50,53,53,3,0,32,0,59,0,20,13,33,33,6,4
0000359_01373_d_0000706,12,<50,235,12,12,12,12,0,0,14,0,20,0,0,0,7,7,5,5
0000359_01961_d_0000707,18,<50,258,18,18,18,18,0,0,21,0,30,0,0,0,13,13,5,5
0000359_02353_d_0000708,31,<50,523,18,20,20,20,0,0,24,0,34,0,25,15,6,5,0,0
0000359_02549_d_0000709,21,<50,245,20,21,21,21,0,0,17,0,25,0,6,6,12,12,3,3
0000359_03333_d_0000711,13,<50,256,11,12,12,12,0,0,9,0,17,0,2,1,11,11,0,0
0000359_03529_d_0000712,16,<50,314,14,16,16,16,0,0,4,0,6,0,0,0,13,13,3,3
0000360_00001_d_0000713,80,50-100,661,49,55,57,57,2,0,31,0,55,0,54,33,23,19,3,3
0000360_00197_d_0000714,79,50-100,572,44,54,58,58,4,0,34,0,57,0,50,31,27,21,2,2
